county_name,com_name,year,month,data_class,data_field_display_name,unit,value,number_of_accounts
Herkimer,Poland,2020,8,electricity,Small Commercial Consumption (SC),MWh,-999.0,36.0
Herkimer,Poland,2020,8,electricity,Small Consumer Consumption (R+SC),MWh,-999.0,242.0
Herkimer,Poland,2020,8,electricity,Residential Consumption (R),MWh,160.495,206.0
Herkimer,Poland,2020,8,electricity,All Other Consumption (O),MWh,-999.0,5.0
Herkimer,Poland,2020,8,electricity,ICAP Capacity Tag (T),MW,0.622,247.0
Herkimer,Poland,2020,8,electricity,ICAP Capacity Tag (SC+O),MW,0.192,41.0
Herkimer,Poland,2020,8,electricity,ICAP Capacity Tag (R+SC),MW,-999.0,36.0
Herkimer,Poland,2020,8,electricity,ICAP Capacity Tag (O),MW,-999.0,242.0
Herkimer,Poland,2020,8,electricity,ICAP Capacity Tag (SC),MW,0.43,206.0
Herkimer,Poland,2020,8,electricity,ICAP Capacity Tag (R),MW,-999.0,5.0
Herkimer,Poland,2020,8,electricity,CCA-Ineligible Customer Count (SC),count,11.0,11.0
Herkimer,Poland,2020,8,electricity,CCA-Ineligible Customer Count (R),count,38.0,38.0
Herkimer,Poland,2020,7,electricity,Total Consumption (T),MWh,303.521,247.0
Herkimer,Poland,2020,7,electricity,Business Consumption (SC+O),MWh,116.563,41.0
Herkimer,Poland,2020,7,electricity,Small Commercial Consumption (SC),MWh,-999.0,36.0
Herkimer,Poland,2020,7,electricity,Small Consumer Consumption (R+SC),MWh,-999.0,242.0
Herkimer,Poland,2020,7,electricity,Residential Consumption (R),MWh,186.958,206.0
Herkimer,Poland,2020,7,electricity,All Other Consumption (O),MWh,-999.0,5.0
Herkimer,Poland,2020,7,electricity,ICAP Capacity Tag (T),MW,0.622,247.0
Herkimer,Poland,2020,7,electricity,ICAP Capacity Tag (SC+O),MW,0.192,41.0
Herkimer,Poland,2020,7,electricity,ICAP Capacity Tag (R+SC),MW,-999.0,36.0
Herkimer,Poland,2020,7,electricity,ICAP Capacity Tag (O),MW,-999.0,242.0
Herkimer,Poland,2020,7,electricity,ICAP Capacity Tag (SC),MW,0.43,206.0
Herkimer,Poland,2020,7,electricity,ICAP Capacity Tag (R),MW,-999.0,5.0
Herkimer,Poland,2020,7,electricity,CCA-Ineligible Customer Count (SC),count,11.0,11.0
Herkimer,Poland,2020,7,electricity,CCA-Ineligible Customer Count (R),count,38.0,38.0
Herkimer,Poland,2020,6,electricity,CCA-Ineligible Customer Count (SC),count,11.0,11.0
Herkimer,Poland,2020,6,electricity,CCA-Ineligible Customer Count (R),count,38.0,38.0
Herkimer,Poland,2020,6,electricity,ICAP Capacity Tag (T),MW,0.588,246.0
Herkimer,Poland,2020,6,electricity,ICAP Capacity Tag (SC+O),MW,0.158,40.0
Herkimer,Poland,2020,6,electricity,ICAP Capacity Tag (R+SC),MW,-999.0,242.0
Herkimer,Poland,2020,6,electricity,ICAP Capacity Tag (O),MW,-999.0,4.0
Herkimer,Poland,2020,6,electricity,ICAP Capacity Tag (SC),MW,-999.0,36.0
Herkimer,Poland,2020,6,electricity,ICAP Capacity Tag (R),MW,0.43,206.0
Herkimer,Poland,2020,6,electricity,Total Consumption (T),MWh,233.033,246.0
Herkimer,Poland,2020,6,electricity,Business Consumption (SC+O),MWh,73.888,40.0
Herkimer,Poland,2020,6,electricity,Small Consumer Consumption (R+SC),MWh,-999.0,242.0
Herkimer,Poland,2020,6,electricity,All Other Consumption (O),MWh,-999.0,4.0
Herkimer,Poland,2020,6,electricity,Small Commercial Consumption (SC),MWh,-999.0,36.0
Herkimer,Poland,2020,6,electricity,Residential Consumption (R),MWh,159.145,206.0
Herkimer,Poland,2020,5,electricity,CCA-Ineligible Customer Count (SC),count,11.0,11.0
Herkimer,Poland,2020,5,electricity,CCA-Ineligible Customer Count (R),count,38.0,38.0
Herkimer,Poland,2020,5,electricity,ICAP Capacity Tag (T),MW,0.622,247.0
Herkimer,Poland,2020,5,electricity,ICAP Capacity Tag (SC+O),MW,0.192,41.0
Herkimer,Poland,2020,5,electricity,ICAP Capacity Tag (R+SC),MW,-999.0,242.0
Herkimer,Poland,2020,5,electricity,ICAP Capacity Tag (O),MW,-999.0,5.0
Herkimer,Poland,2020,5,electricity,ICAP Capacity Tag (SC),MW,-999.0,36.0
Herkimer,Poland,2020,5,electricity,ICAP Capacity Tag (R),MW,0.43,206.0
Herkimer,Poland,2020,5,electricity,Total Consumption (T),MWh,223.486,247.0
Herkimer,Poland,2020,5,electricity,Business Consumption (SC+O),MWh,94.341,41.0
Herkimer,Poland,2020,5,electricity,Small Consumer Consumption (R+SC),MWh,-999.0,242.0
Herkimer,Poland,2020,5,electricity,All Other Consumption (O),MWh,-999.0,5.0
Herkimer,Poland,2020,5,electricity,Small Commercial Consumption (SC),MWh,-999.0,36.0
Herkimer,Poland,2020,5,electricity,Residential Consumption (R),MWh,129.145,206.0
Herkimer,Poland,2020,4,electricity,CCA-Ineligible Customer Count (SC),count,11.0,11.0
Herkimer,Poland,2020,4,electricity,CCA-Ineligible Customer Count (R),count,38.0,38.0
Herkimer,Poland,2020,4,electricity,ICAP Capacity Tag (T),MW,0.587,245.0
Herkimer,Poland,2020,4,electricity,ICAP Capacity Tag (SC+O),MW,0.194,40.0
Herkimer,Poland,2020,4,electricity,ICAP Capacity Tag (R+SC),MW,-999.0,241.0
Herkimer,Poland,2020,4,electricity,ICAP Capacity Tag (O),MW,-999.0,4.0
Herkimer,Poland,2020,4,electricity,ICAP Capacity Tag (SC),MW,-999.0,36.0
Herkimer,Poland,2020,4,electricity,ICAP Capacity Tag (R),MW,0.393,205.0
Herkimer,Poland,2020,4,electricity,Total Consumption (T),MWh,212.109,245.0
Herkimer,Poland,2020,4,electricity,Business Consumption (SC+O),MWh,62.988,40.0
Herkimer,Poland,2020,4,electricity,Small Consumer Consumption (R+SC),MWh,-999.0,241.0
Herkimer,Poland,2020,4,electricity,All Other Consumption (O),MWh,-999.0,4.0
Herkimer,Poland,2020,4,electricity,Small Commercial Consumption (SC),MWh,-999.0,36.0
Herkimer,Poland,2020,4,electricity,Residential Consumption (R),MWh,149.121,205.0
Herkimer,Poland,2020,3,electricity,CCA-Ineligible Customer Count (SC),count,11.0,11.0
Herkimer,Poland,2020,3,electricity,CCA-Ineligible Customer Count (R),count,37.0,37.0
Herkimer,Poland,2020,3,electricity,ICAP Capacity Tag (T),MW,0.626,237.0
Herkimer,Poland,2020,3,electricity,ICAP Capacity Tag (SC+O),MW,-999.0,39.0
Herkimer,Poland,2020,3,electricity,ICAP Capacity Tag (R+SC),MW,-999.0,232.0
Herkimer,Poland,2020,3,electricity,ICAP Capacity Tag (O),MW,-999.0,5.0
Herkimer,Poland,2020,3,electricity,ICAP Capacity Tag (SC),MW,0.188,34.0
Herkimer,Poland,2020,3,electricity,ICAP Capacity Tag (R),MW,-999.0,198.0
Herkimer,Poland,2020,3,electricity,Total Consumption (T),MWh,283.331,237.0
Herkimer,Poland,2020,3,electricity,Business Consumption (SC+O),MWh,-999.0,39.0
Herkimer,Poland,2020,3,electricity,Small Consumer Consumption (R+SC),MWh,-999.0,232.0
Herkimer,Poland,2020,3,electricity,All Other Consumption (O),MWh,-999.0,5.0
Herkimer,Poland,2020,3,electricity,Small Commercial Consumption (SC),MWh,65.17,34.0
Herkimer,Poland,2020,3,electricity,Residential Consumption (R),MWh,-999.0,198.0
Herkimer,Poland,2020,2,electricity,CCA-Ineligible Customer Count (SC),count,11.0,11.0
Herkimer,Poland,2020,2,electricity,CCA-Ineligible Customer Count (R),count,38.0,38.0
Herkimer,Poland,2020,2,electricity,ICAP Capacity Tag (T),MW,0.623,236.0
Herkimer,Poland,2020,2,electricity,ICAP Capacity Tag (SC+O),MW,-999.0,39.0
Herkimer,Poland,2020,2,electricity,ICAP Capacity Tag (R+SC),MW,-999.0,231.0
Herkimer,Poland,2020,2,electricity,ICAP Capacity Tag (O),MW,-999.0,5.0
