county_name,com_name,year,month,data_class,data_field_display_name,unit,value,number_of_accounts
Genesee,Oakfield,2020,2,natural_gas,CCA-Ineligible Customer Count (SC),count,0.0,12.0
Genesee,Oakfield,2020,2,natural_gas,CCA-Ineligible Customer Count (R),count,0.0,86.0
Genesee,Oakfield,2020,2,natural_gas,Total Consumption (T),Therms,147261.87,660.0
Genesee,Oakfield,2020,2,natural_gas,Business Consumption (SC+O),Therms,-999.0,44.0
Genesee,Oakfield,2020,2,natural_gas,Small Consumer Consumption (R+SC),Therms,-999.0,659.0
Genesee,Oakfield,2020,2,natural_gas,All Other Consumption (O),Therms,-999.0,1.0
Genesee,Oakfield,2020,2,natural_gas,Small Commercial Consumption (SC),Therms,13927.995,43.0
Genesee,Oakfield,2020,2,natural_gas,Residential Consumption (R),Therms,-999.0,616.0
Genesee,Oakfield,2020,1,natural_gas,CCA-Ineligible Customer Count (SC),count,0.0,12.0
Genesee,Oakfield,2020,1,natural_gas,CCA-Ineligible Customer Count (R),count,0.0,85.0
Genesee,Oakfield,2020,1,natural_gas,Total Consumption (T),Therms,164790.63,661.0
Genesee,Oakfield,2020,1,natural_gas,Business Consumption (SC+O),Therms,-999.0,44.0
Genesee,Oakfield,2020,1,natural_gas,Small Consumer Consumption (R+SC),Therms,-999.0,660.0
Genesee,Oakfield,2020,1,natural_gas,All Other Consumption (O),Therms,-999.0,1.0
Genesee,Oakfield,2020,1,natural_gas,Small Commercial Consumption (SC),Therms,14181.57,43.0
Genesee,Oakfield,2020,1,natural_gas,Residential Consumption (R),Therms,-999.0,617.0
Genesee,Oakfield,2019,12,natural_gas,CCA-Ineligible Customer Count (SC),count,0.0,13.0
Genesee,Oakfield,2019,12,natural_gas,CCA-Ineligible Customer Count (R),count,0.0,81.0
Genesee,Oakfield,2019,12,natural_gas,Total Consumption (T),Therms,-999.0,662.0
Genesee,Oakfield,2019,12,natural_gas,Business Consumption (SC+O),Therms,-999.0,44.0
Genesee,Oakfield,2019,12,natural_gas,Small Consumer Consumption (R+SC),Therms,94482.164,661.0
