county_name,com_name,year,month,data_class,data_field_display_name,unit,value,number_of_accounts
Fulton,Northville,2019,11,electricity,All Other Consumption (O),MWh,-999.0,5.0
Fulton,Northville,2019,11,electricity,Small Commercial Consumption (SC),MWh,-999.0,71.0
Fulton,Northville,2019,11,electricity,Residential Consumption (R),MWh,345.839,498.0
Fulton,Northville,2019,10,electricity,CCA-Ineligible Customer Count (SC),count,28.0,0.0
Fulton,Northville,2019,10,electricity,CCA-Ineligible Customer Count (R),count,96.0,0.0
Fulton,Northville,2019,10,electricity,ICAP Capacity Tag (T),MW,1.14,577.0
Fulton,Northville,2019,10,electricity,ICAP Capacity Tag (SC+O),MW,0.393,78.0
Fulton,Northville,2019,10,electricity,ICAP Capacity Tag (R+SC),MW,-999.0,570.0
Fulton,Northville,2019,10,electricity,ICAP Capacity Tag (O),MW,-999.0,7.0
Fulton,Northville,2019,10,electricity,ICAP Capacity Tag (SC),MW,-999.0,71.0
Fulton,Northville,2019,10,electricity,ICAP Capacity Tag (R),MW,0.748,499.0
Fulton,Northville,2019,10,electricity,Total Consumption (T),MWh,468.851,577.0
Fulton,Northville,2019,10,electricity,Business Consumption (SC+O),MWh,177.394,78.0
Fulton,Northville,2019,10,electricity,Small Consumer Consumption (R+SC),MWh,-999.0,570.0
Fulton,Northville,2019,10,electricity,All Other Consumption (O),MWh,-999.0,7.0
Fulton,Northville,2019,10,electricity,Small Commercial Consumption (SC),MWh,-999.0,71.0
Fulton,Northville,2019,10,electricity,Residential Consumption (R),MWh,291.457,499.0
Fulton,Mayfield,2020,10,electricity,Total Consumption (T),MWh,393.206,434.0
Fulton,Mayfield,2020,10,electricity,Business Consumption (SC+O),MWh,177.927,60.0
Fulton,Mayfield,2020,10,electricity,Small Commercial Consumption (SC),MWh,-999.0,57.0
Fulton,Mayfield,2020,10,electricity,Small Consumer Consumption (R+SC),MWh,-999.0,431.0
Fulton,Mayfield,2020,10,electricity,Residential Consumption (R),MWh,215.279,374.0
Fulton,Mayfield,2020,10,electricity,All Other Consumption (O),MWh,-999.0,3.0
Fulton,Mayfield,2020,10,electricity,ICAP Capacity Tag (T),MW,1.146,434.0
Fulton,Mayfield,2020,10,electricity,ICAP Capacity Tag (SC+O),MW,0.367,60.0
Fulton,Mayfield,2020,10,electricity,ICAP Capacity Tag (R+SC),MW,-999.0,57.0
